Peptide,Protein,Replicate,Precursor Mz,Precursor Charge,Product Mz,Product Charge,Fragment Ion,Retention Time,Ion Mobility MS1,Ion Mobility Fragment,Collisional Cross Section,Area,Total Area,Height,Background,Mass Error PPM,Fwhm,Explicit Ion Mobility High Energy Offset,Explicit Retention Time
01_malic acid,Standards,IMS_40V_LAHM_36h_R3_12,133.014247,-1,71.01263,-1,71ref,1.78,13.64,13.53,116.25,0,248627,0,0,#N/A,0.48,-0.153140078,2.2
01_malic acid,Standards,IMS_40V_LAHM_60h_R1_22,133.014247,-1,71.01263,-1,71ref,1.72,13.64,13.53,116.25,0,183656,0,0,#N/A,0.52,-0.153140078,2.2
01_malic acid,Standards,IMS_40V_LAHM_60h_R2_23,133.014247,-1,71.01263,-1,71ref,1.7,13.64,13.53,116.25,0,118872,0,0,#N/A,0.52,-0.153140078,2.2
01_malic acid,Standards,IMS_40V_LAHM_60h_R3_24,133.014247,-1,71.01263,-1,71ref,1.78,13.64,13.53,116.25,0,206497,0,0,#N/A,0.39,-0.153140078,2.2
01_malic acid,Standards,IMS_40V_LALM_36h_R1_01,133.014247,-1,71.01263,-1,71ref,1.85,13.64,13.53,116.25,493,373342,63,0,-32.1,0.13,-0.153140078,2.2
01_malic acid,Standards,IMS_40V_LALM_36h_R2_02,133.014247,-1,71.01263,-1,71ref,1.76,13.64,13.53,116.25,0,378016,0,0,#N/A,0.48,-0.153140078,2.2
01_malic acid,Standards,IMS_40V_LALM_36h_R3_03,133.014247,-1,71.01263,-1,71ref,1.69,13.64,13.53,116.25,0,379304,0,0,#N/A,0.56,-0.153140078,2.2
01_malic acid,Standards,IMS_40V_LALM_60h_R1_13,133.014247,-1,71.01263,-1,71ref,1.61,13.64,13.53,116.25,0,357424,0,0,#N/A,0.74,-0.153140078,2.2
01_malic acid,Standards,IMS_40V_LALM_60h_R2_14,133.014247,-1,71.01263,-1,71ref,2,13.64,13.53,116.25,2326,363686,341,0,16.3,0.11,-0.153140078,2.2
01_malic acid,Standards,IMS_40V_LALM_60h_R3_15,133.014247,-1,71.01263,-1,71ref,1.61,13.64,13.53,116.25,0,363650,0,0,#N/A,0.61,-0.153140078,2.2
01_malic acid,Standards,IMS_20V_HAHM_36h_R1_07,133.014247,-1,72.99181,-1,72ref,1.99,13.64,13.53,116.25,7490,247507,845,0,10.4,0.15,-0.148679059,2.2
01_malic acid,Standards,IMS_20V_HAHM_36h_R2_08,133.014247,-1,72.99181,-1,72ref,2.04,13.64,13.53,116.25,5306,267129,704,0,13.4,0.12,-0.148679059,2.2
01_malic acid,Standards,IMS_20V_HAHM_36h_R3_09,133.014247,-1,72.99181,-1,72ref,1.99,13.64,13.53,116.25,13519,354151,1371,0,9.6,0.16,-0.148679059,2.2
01_malic acid,Standards,IMS_20V_HAHM_60h_R1_19,133.014247,-1,72.99181,-1,72ref,1.98,13.64,13.53,116.25,5378,225640,603,0,2.2,0.14,-0.148679059,2.2
01_malic acid,Standards,IMS_20V_HAHM_60h_R2_20,133.014247,-1,72.99181,-1,72ref,2,13.64,13.53,116.25,8655,280159,1026,0,10.3,0.14,-0.148679059,2.2
01_malic acid,Standards,IMS_20V_HAHM_60h_R3_21,133.014247,-1,72.99181,-1,72ref,2.02,13.64,13.53,116.25,3360,211845,472,0,6.1,0.12,-0.148679059,2.2
01_malic acid,Standards,IMS_20V_HALM_36h_R1_04,133.014247,-1,72.99181,-1,72ref,2,13.64,13.53,116.25,15476,608504,1545,0,-0.1,0.15,-0.148679059,2.2
01_malic acid,Standards,IMS_20V_HALM_36h_R2_05,133.014247,-1,72.99181,-1,72ref,2,13.64,13.53,116.25,14628,591077,1627,0,6.1,0.14,-0.148679059,2.2
01_malic acid,Standards,IMS_20V_HALM_36h_R3_06,133.014247,-1,72.99181,-1,72ref,2,13.64,13.53,116.25,20189,657735,2025,0,7.5,0.16,-0.148679059,2.2
01_malic acid,Standards,IMS_20V_HALM_60h_R1_16,133.014247,-1,72.99181,-1,72ref,2,13.64,13.53,116.25,3343,215288,426,0,10.2,0.13,-0.148679059,2.2
01_malic acid,Standards,IMS_20V_HALM_60h_R2_17,133.014247,-1,72.99181,-1,72ref,1.9,13.64,13.53,116.25,4468,210184,384,0,3.5,0.1,-0.148679059,2.2
01_malic acid,Standards,IMS_20V_HALM_60h_R3_18,133.014247,-1,72.99181,-1,72ref,1.99,13.64,13.53,116.25,4782,134867,394,0,3.7,0.21,-0.148679059,2.2
01_malic acid,Standards,IMS_20V_LAHM_36h_R1_10,133.014247,-1,72.99181,-1,72ref,2.03,13.64,13.53,116.25,9031,229755,842,0,6.9,0.15,-0.148679059,2.2
01_malic acid,Standards,IMS_20V_LAHM_36h_R2_11,133.014247,-1,72.99181,-1,72ref,1.98,13.64,13.53,116.25,7463,240485,1018,0,8.4,0.12,-0.148679059,2.2
01_malic acid,Standards,IMS_20V_LAHM_36h_R3_12,133.014247,-1,72.99181,-1,72ref,2,13.64,13.53,116.25,6837,227794,864,0,14.1,0.13,-0.148679059,2.2
01_malic acid,Standards,IMS_20V_LAHM_60h_R1_22,133.014247,-1,72.99181,-1,72ref,2.02,13.64,13.53,116.25,3701,204511,519,0,10.6,0.12,-0.148679059,2.2
01_malic acid,Standards,IMS_20V_LAHM_60h_R2_23,133.014247,-1,72.99181,-1,72ref,1.95,13.64,13.53,116.25,1642,135823,238,0,5.6,0.11,-0.148679059,2.2
01_malic acid,Standards,IMS_20V_LAHM_60h_R3_24,133.014247,-1,72.99181,-1,72ref,2,13.64,13.53,116.25,10365,242822,1251,0,7.2,0.14,-0.148679059,2.2
01_malic acid,Standards,IMS_20V_LALM_36h_R1_01,133.014247,-1,72.99181,-1,72ref,1.98,13.64,13.53,116.25,10744,421566,1121,0,5.2,0.16,-0.148679059,2.2
01_malic acid,Standards,IMS_20V_LALM_36h_R2_02,133.014247,-1,72.99181,-1,72ref,2,13.64,13.53,116.25,14285,362986,1618,0,3.4,0.14,-0.148679059,2.2
01_malic acid,Standards,IMS_20V_LALM_36h_R3_03,133.014247,-1,72.99181,-1,72ref,2,13.64,13.53,116.25,6171,390093,560,0,13.8,0.21,-0.148679059,2.2
01_malic acid,Standards,IMS_20V_LALM_60h_R1_13,133.014247,-1,72.99181,-1,72ref,1.95,13.64,13.53,116.25,16080,416399,1586,0,3.7,0.16,-0.148679059,2.2
01_malic acid,Standards,IMS_20V_LALM_60h_R2_14,133.014247,-1,72.99181,-1,72ref,1.96,13.64,13.53,116.25,9291,375555,1103,0,10.3,0.14,-0.148679059,2.2
01_malic acid,Standards,IMS_20V_LALM_60h_R3_15,133.014247,-1,72.99181,-1,72ref,2,13.64,13.53,116.25,11643,425770,1059,0,2.4,0.17,-0.148679059,2.2
01_malic acid,Standards,IMS_40V_HAHM_36h_R1_07,133.014247,-1,72.99181,-1,72ref,1.78,13.64,13.53,116.25,0,232273,0,0,#N/A,0.43,-0.148679059,2.2
01_malic acid,Standards,IMS_40V_HAHM_36h_R2_08,133.014247,-1,72.99181,-1,72ref,1.6,13.64,13.53,116.25,0,219671,0,0,#N/A,0.61,-0.148679059,2.2
01_malic acid,Standards,IMS_40V_HAHM_36h_R3_09,133.014247,-1,72.99181,-1,72ref,1.64,13.64,13.53,116.25,0,316580,0,0,#N/A,0.61,-0.148679059,2.2
01_malic acid,Standards,IMS_40V_HAHM_60h_R1_19,133.014247,-1,72.99181,-1,72ref,1.67,13.64,13.53,116.25,0,221841,0,0,#N/A,0.56,-0.148679059,2.2
01_malic acid,Standards,IMS_40V_HAHM_60h_R2_20,133.014247,-1,72.99181,-1,72ref,1.72,13.64,13.53,116.25,0,311028,0,0,#N/A,0.48,-0.148679059,2.2
01_malic acid,Standards,IMS_40V_HAHM_60h_R3_21,133.014247,-1,72.99181,-1,72ref,2.04,13.64,13.53,116.25,173,202357,45,0,7.9,0.06,-0.148679059,2.2
01_malic acid,Standards,IMS_40V_HALM_36h_R1_04,133.014247,-1,72.99181,-1,72ref,1.56,13.64,13.53,116.25,0,560006,0,0,#N/A,0.65,-0.148679059,2.2
01_malic acid,Standards,IMS_40V_HALM_36h_R2_05,133.014247,-1,72.99181,-1,72ref,1.65,13.64,13.53,116.25,0,576618,0,0,#N/A,0.56,-0.148679059,2.2
01_malic acid,Standards,IMS_40V_HALM_36h_R3_06,133.014247,-1,72.99181,-1,72ref,1.61,13.64,13.53,116.25,0,598049,0,0,#N/A,0.61,-0.148679059,2.2
01_malic acid,Standards,IMS_40V_HALM_60h_R1_16,133.014247,-1,72.99181,-1,72ref,1.6,13.64,13.53,116.25,0,231088,0,0,#N/A,0.65,-0.148679059,2.2
01_malic acid,Standards,IMS_40V_HALM_60h_R2_17,133.014247,-1,72.99181,-1,72ref,1.64,13.64,13.53,116.25,0,180481,0,0,#N/A,0.61,-0.148679059,2.2
01_malic acid,Standards,IMS_40V_HALM_60h_R3_18,133.014247,-1,72.99181,-1,72ref,1.6,13.64,13.53,116.25,0,143654,0,0,#N/A,0.61,-0.148679059,2.2
01_malic acid,Standards,IMS_40V_LAHM_36h_R1_10,133.014247,-1,72.99181,-1,72ref,1.72,13.64,13.53,116.25,0,241765,0,0,#N/A,0.56,-0.148679059,2.2
01_malic acid,Standards,IMS_40V_LAHM_36h_R2_11,133.014247,-1,72.99181,-1,72ref,1.77,13.64,13.53,116.25,0,218286,0,0,#N/A,0.43,-0.148679059,2.2
01_malic acid,Standards,IMS_40V_LAHM_36h_R3_12,133.014247,-1,72.99181,-1,72ref,1.78,13.64,13.53,116.25,0,248627,0,0,#N/A,0.48,-0.148679059,2.2
01_malic acid,Standards,IMS_40V_LAHM_60h_R1_22,133.014247,-1,72.99181,-1,72ref,1.72,13.64,13.53,116.25,0,183656,0,0,#N/A,0.52,-0.148679059,2.2
01_malic acid,Standards,IMS_40V_LAHM_60h_R2_23,133.014247,-1,72.99181,-1,72ref,1.7,13.64,13.53,116.25,0,118872,0,0,#N/A,0.52,-0.148679059,2.2
01_malic acid,Standards,IMS_40V_LAHM_60h_R3_24,133.014247,-1,72.99181,-1,72ref,1.78,13.64,13.53,116.25,0,206497,0,0,#N/A,0.39,-0.148679059,2.2
01_malic acid,Standards,IMS_40V_LALM_36h_R1_01,133.014247,-1,72.99181,-1,72ref,1.72,13.64,13.53,116.25,0,373342,0,0,#N/A,0.56,-0.148679059,2.2
01_malic acid,Standards,IMS_40V_LALM_36h_R2_02,133.014247,-1,72.99181,-1,72ref,1.76,13.64,13.53,116.25,0,378016,0,0,#N/A,0.48,-0.148679059,2.2
01_malic acid,Standards,IMS_40V_LALM_36h_R3_03,133.014247,-1,72.99181,-1,72ref,2.04,13.64,13.53,116.25,1131,379304,144,0,3.5,0.13,-0.148679059,2.2
01_malic acid,Standards,IMS_40V_LALM_60h_R1_13,133.014247,-1,72.99181,-1,72ref,1.61,13.64,13.53,116.25,0,357424,0,0,#N/A,0.74,-0.148679059,2.2
01_malic acid,Standards,IMS_40V_LALM_60h_R2_14,133.014247,-1,72.99181,-1,72ref,1.87,13.64,13.53,116.25,0,363686,0,0,#N/A,0.39,-0.148679059,2.2
01_malic acid,Standards,IMS_40V_LALM_60h_R3_15,133.014247,-1,72.99181,-1,72ref,1.61,13.64,13.53,116.25,0,363650,0,0,#N/A,0.61,-0.148679059,2.2
01_malic acid,Standards,IMS_20V_HAHM_36h_R1_07,133.014247,-1,89.02312,-1,89ref,1.69,13.64,13.53,116.25,0,247507,0,0,#N/A,0.61,-0.11252064,2.2
01_malic acid,Standards,IMS_20V_HAHM_36h_R2_08,133.014247,-1,89.02312,-1,89ref,1.82,13.64,13.53,116.25,0,267129,0,0,#N/A,0.39,-0.11252064,2.2
01_malic acid,Standards,IMS_20V_HAHM_36h_R3_09,133.014247,-1,89.02312,-1,89ref,1.6,13.64,13.53,116.25,0,354151,0,0,#N/A,0.65,-0.11252064,2.2
01_malic acid,Standards,IMS_20V_HAHM_60h_R1_19,133.014247,-1,89.02312,-1,89ref,1.59,13.64,13.53,116.25,0,225640,0,0,#N/A,0.65,-0.11252064,2.2
01_malic acid,Standards,IMS_20V_HAHM_60h_R2_20,133.014247,-1,89.02312,-1,89ref,1.61,13.64,13.53,116.25,0,280159,0,0,#N/A,0.69,-0.11252064,2.2
01_malic acid,Standards,IMS_20V_HAHM_60h_R3_21,133.014247,-1,89.02312,-1,89ref,1.63,13.64,13.53,116.25,0,211845,0,0,#N/A,0.56,-0.11252064,2.2
01_malic acid,Standards,IMS_20V_HALM_36h_R1_04,133.014247,-1,89.02312,-1,89ref,1.56,13.64,13.53,116.25,0,608504,0,0,#N/A,0.69,-0.11252064,2.2
01_malic acid,Standards,IMS_20V_HALM_36h_R2_05,133.014247,-1,89.02312,-1,89ref,1.52,13.64,13.53,116.25,0,591077,0,0,#N/A,0.74,-0.11252064,2.2
01_malic acid,Standards,IMS_20V_HALM_36h_R3_06,133.014247,-1,89.02312,-1,89ref,1.56,13.64,13.53,116.25,0,657735,0,0,#N/A,0.74,-0.11252064,2.2
01_malic acid,Standards,IMS_20V_HALM_60h_R1_16,133.014247,-1,89.02312,-1,89ref,1.6,13.64,13.53,116.25,0,215288,0,0,#N/A,0.65,-0.11252064,2.2
01_malic acid,Standards,IMS_20V_HALM_60h_R2_17,133.014247,-1,89.02312,-1,89ref,1.73,13.64,13.53,116.25,0,210184,0,0,#N/A,0.48,-0.11252064,2.2
01_malic acid,Standards,IMS_20V_HALM_60h_R3_18,133.014247,-1,89.02312,-1,89ref,1.69,13.64,13.53,116.25,0,134867,0,0,#N/A,0.52,-0.11252064,2.2
01_malic acid,Standards,IMS_20V_LAHM_36h_R1_10,133.014247,-1,89.02312,-1,89ref,1.59,13.64,13.53,116.25,0,229755,0,0,#N/A,0.61,-0.11252064,2.2
01_malic acid,Standards,IMS_20V_LAHM_36h_R2_11,133.014247,-1,89.02312,-1,89ref,1.59,13.64,13.53,116.25,0,240485,0,0,#N/A,0.65,-0.11252064,2.2
01_malic acid,Standards,IMS_20V_LAHM_36h_R3_12,133.014247,-1,89.02312,-1,89ref,1.69,13.64,13.53,116.25,0,227794,0,0,#N/A,0.56,-0.11252064,2.2
01_malic acid,Standards,IMS_20V_LAHM_60h_R1_22,133.014247,-1,89.02312,-1,89ref,2.06,13.64,13.53,116.25,3453,204511,455,0,2.6,0.12,-0.11252064,2.2
01_malic acid,Standards,IMS_20V_LAHM_60h_R2_23,133.014247,-1,89.02312,-1,89ref,1.61,13.64,13.53,116.25,0,135823,0,0,#N/A,0.65,-0.11252064,2.2
01_malic acid,Standards,IMS_20V_LAHM_60h_R3_24,133.014247,-1,89.02312,-1,89ref,1.69,13.64,13.53,116.25,0,242822,0,0,#N/A,0.52,-0.11252064,2.2
01_malic acid,Standards,IMS_20V_LALM_36h_R1_01,133.014247,-1,89.02312,-1,89ref,1.59,13.64,13.53,116.25,0,421566,0,0,#N/A,0.69,-0.11252064,2.2
01_malic acid,Standards,IMS_20V_LALM_36h_R2_02,133.014247,-1,89.02312,-1,89ref,1.56,13.64,13.53,116.25,0,362986,0,0,#N/A,0.69,-0.11252064,2.2
01_malic acid,Standards,IMS_20V_LALM_36h_R3_03,133.014247,-1,89.02312,-1,89ref,2.04,13.64,13.53,116.25,1237,390093,186,0,-8.3,0.12,-0.11252064,2.2
01_malic acid,Standards,IMS_20V_LALM_60h_R1_13,133.014247,-1,89.02312,-1,89ref,1.61,13.64,13.53,116.25,0,416399,0,0,#N/A,0.65,-0.11252064,2.2
01_malic acid,Standards,IMS_20V_LALM_60h_R2_14,133.014247,-1,89.02312,-1,89ref,2,13.64,13.53,116.25,298,375555,57,0,-9.9,0.09,-0.11252064,2.2
01_malic acid,Standards,IMS_20V_LALM_60h_R3_15,133.014247,-1,89.02312,-1,89ref,1.6,13.64,13.53,116.25,0,425770,0,0,#N/A,0.65,-0.11252064,2.2
01_malic acid,Standards,IMS_40V_HAHM_36h_R1_07,133.014247,-1,89.02312,-1,89ref,1.78,13.64,13.53,116.25,0,232273,0,0,#N/A,0.43,-0.11252064,2.2
01_malic acid,Standards,IMS_40V_HAHM_36h_R2_08,133.014247,-1,89.02312,-1,89ref,1.6,13.64,13.53,116.25,0,219671,0,0,#N/A,0.61,-0.11252064,2.2
01_malic acid,Standards,IMS_40V_HAHM_36h_R3_09,133.014247,-1,89.02312,-1,89ref,1.64,13.64,13.53,116.25,0,316580,0,0,#N/A,0.61,-0.11252064,2.2
01_malic acid,Standards,IMS_40V_HAHM_60h_R1_19,133.014247,-1,89.02312,-1,89ref,1.67,13.64,13.53,116.25,0,221841,0,0,#N/A,0.56,-0.11252064,2.2
01_malic acid,Standards,IMS_40V_HAHM_60h_R2_20,133.014247,-1,89.02312,-1,89ref,1.72,13.64,13.53,116.25,0,311028,0,0,#N/A,0.48,-0.11252064,2.2
01_malic acid,Standards,IMS_40V_HAHM_60h_R3_21,133.014247,-1,89.02312,-1,89ref,1.69,13.64,13.53,116.25,0,202357,0,0,#N/A,0.52,-0.11252064,2.2
01_malic acid,Standards,IMS_40V_HALM_36h_R1_04,133.014247,-1,89.02312,-1,89ref,1.56,13.64,13.53,116.25,0,560006,0,0,#N/A,0.65,-0.11252064,2.2
01_malic acid,Standards,IMS_40V_HALM_36h_R2_05,133.014247,-1,89.02312,-1,89ref,1.65,13.64,13.53,116.25,0,576618,0,0,#N/A,0.56,-0.11252064,2.2
01_malic acid,Standards,IMS_40V_HALM_36h_R3_06,133.014247,-1,89.02312,-1,89ref,1.61,13.64,13.53,116.25,0,598049,0,0,#N/A,0.61,-0.11252064,2.2
01_malic acid,Standards,IMS_40V_HALM_60h_R1_16,133.014247,-1,89.02312,-1,89ref,1.6,13.64,13.53,116.25,0,231088,0,0,#N/A,0.65,-0.11252064,2.2
01_malic acid,Standards,IMS_40V_HALM_60h_R2_17,133.014247,-1,89.02312,-1,89ref,1.64,13.64,13.53,116.25,0,180481,0,0,#N/A,0.61,-0.11252064,2.2
01_malic acid,Standards,IMS_40V_HALM_60h_R3_18,133.014247,-1,89.02312,-1,89ref,1.6,13.64,13.53,116.25,0,143654,0,0,#N/A,0.61,-0.11252064,2.2
01_malic acid,Standards,IMS_40V_LAHM_36h_R1_10,133.014247,-1,89.02312,-1,89ref,1.72,13.64,13.53,116.25,0,241765,0,0,#N/A,0.56,-0.11252064,2.2
01_malic acid,Standards,IMS_40V_LAHM_36h_R2_11,133.014247,-1,89.02312,-1,89ref,1.77,13.64,13.53,116.25,0,218286,0,0,#N/A,0.43,-0.11252064,2.2
01_malic acid,Standards,IMS_40V_LAHM_36h_R3_12,133.014247,-1,89.02312,-1,89ref,1.78,13.64,13.53,116.25,0,248627,0,0,#N/A,0.48,-0.11252064,2.2
01_malic acid,Standards,IMS_40V_LAHM_60h_R1_22,133.014247,-1,89.02312,-1,89ref,1.72,13.64,13.53,116.25,0,183656,0,0,#N/A,0.52,-0.11252064,2.2
01_malic acid,Standards,IMS_40V_LAHM_60h_R2_23,133.014247,-1,89.02312,-1,89ref,1.7,13.64,13.53,116.25,0,118872,0,0,#N/A,0.52,-0.11252064,2.2
01_malic acid,Standards,IMS_40V_LAHM_60h_R3_24,133.014247,-1,89.02312,-1,89ref,1.78,13.64,13.53,116.25,0,206497,0,0,#N/A,0.39,-0.11252064,2.2
01_malic acid,Standards,IMS_40V_LALM_36h_R1_01,133.014247,-1,89.02312,-1,89ref,1.72,13.64,13.53,116.25,0,373342,0,0,#N/A,0.56,-0.11252064,2.2
01_malic acid,Standards,IMS_40V_LALM_36h_R2_02,133.014247,-1,89.02312,-1,89ref,1.76,13.64,13.53,116.25,0,378016,0,0,#N/A,0.48,-0.11252064,2.2
01_malic acid,Standards,IMS_40V_LALM_36h_R3_03,133.014247,-1,89.02312,-1,89ref,1.69,13.64,13.53,116.25,0,379304,0,0,#N/A,0.56,-0.11252064,2.2
01_malic acid,Standards,IMS_40V_LALM_60h_R1_13,133.014247,-1,89.02312,-1,89ref,1.61,13.64,13.53,116.25,0,357424,0,0,#N/A,0.74,-0.11252064,2.2
01_malic acid,Standards,IMS_40V_LALM_60h_R2_14,133.014247,-1,89.02312,-1,89ref,1.87,13.64,13.53,116.25,0,363686,0,0,#N/A,0.39,-0.11252064,2.2
01_malic acid,Standards,IMS_40V_LALM_60h_R3_15,133.014247,-1,89.02312,-1,89ref,1.61,13.64,13.53,116.25,0,363650,0,0,#N/A,0.61,-0.11252064,2.2
03_cis-aconitic acid,Standards,IMS_20V_HAHM_36h_R1_07,173.009162,-1,173.009162,-1,precursor,1.86,14.94,14.77,124.63,1487,7157,145,0,-17.8,0.1,-0.017301648,2
03_cis-aconitic acid,Standards,IMS_20V_HAHM_36h_R2_08,173.009162,-1,173.009162,-1,precursor,1.99,14.94,14.77,124.63,6921,26772,638,0,-4.8,0.15,-0.017301648,2
03_cis-aconitic acid,Standards,IMS_20V_HAHM_36h_R3_09,173.009162,-1,173.009162,-1,precursor,2.03,14.94,14.77,124.63,5189,16554,409,0,7.1,0.21,-0.017301648,2
03_cis-aconitic acid,Standards,IMS_20V_HAHM_60h_R1_19,173.009162,-1,173.009162,-1,precursor,1.85,14.94,14.77,124.63,1898,5228,222,0,-16.3,0.13,-0.017301648,2
03_cis-aconitic acid,Standards,IMS_20V_HAHM_60h_R2_20,173.009162,-1,173.009162,-1,precursor,2,14.94,14.77,124.63,3362,8437,440,0,9.5,0.13,-0.017301648,2
03_cis-aconitic acid,Standards,IMS_20V_HAHM_60h_R3_21,173.009162,-1,173.009162,-1,precursor,2.07,14.94,14.77,124.63,9963,20066,822,0,-11.5,0.16,-0.017301648,2
03_cis-aconitic acid,Standards,IMS_20V_HALM_36h_R1_04,173.009162,-1,173.009162,-1,precursor,2.08,14.94,14.77,124.63,1419,17807,174,0,-27.4,0.12,-0.017301648,2
03_cis-aconitic acid,Standards,IMS_20V_HALM_36h_R2_05,173.009162,-1,173.009162,-1,precursor,2,14.94,14.77,124.63,570,5238,73,0,-27.9,0.13,-0.017301648,2
03_cis-aconitic acid,Standards,IMS_20V_HALM_36h_R3_06,173.009162,-1,173.009162,-1,precursor,1.95,14.94,14.77,124.63,3320,15193,244,0,-2.3,0.15,-0.017301648,2
03_cis-aconitic acid,Standards,IMS_20V_HALM_60h_R1_16,173.009162,-1,173.009162,-1,precursor,1.95,14.94,14.77,124.63,1382,4543,237,0,46.6,0.07,-0.017301648,2
03_cis-aconitic acid,Standards,IMS_20V_HALM_60h_R2_17,173.009162,-1,173.009162,-1,precursor,1.94,14.94,14.77,124.63,2230,3039,302,0,36.1,0.12,-0.017301648,2
03_cis-aconitic acid,Standards,IMS_20V_HALM_60h_R3_18,173.009162,-1,173.009162,-1,precursor,1.65,14.94,14.77,124.63,0,4137,0,0,#N/A,0.48,-0.017301648,2
03_cis-aconitic acid,Standards,IMS_20V_LAHM_36h_R1_10,173.009162,-1,173.009162,-1,precursor,1.9,14.94,14.77,124.63,2068,13124,148,0,-21.4,0.13,-0.017301648,2
03_cis-aconitic acid,Standards,IMS_20V_LAHM_36h_R2_11,173.009162,-1,173.009162,-1,precursor,1.98,14.94,14.77,124.63,1648,7870,197,0,-14.8,0.13,-0.017301648,2
03_cis-aconitic acid,Standards,IMS_20V_LAHM_36h_R3_12,173.009162,-1,173.009162,-1,precursor,2,14.94,14.77,124.63,7428,18377,771,0,-0.6,0.13,-0.017301648,2
03_cis-aconitic acid,Standards,IMS_20V_LAHM_60h_R1_22,173.009162,-1,173.009162,-1,precursor,2.11,14.94,14.77,124.63,2642,8935,345,0,-18.2,0.08,-0.017301648,2
03_cis-aconitic acid,Standards,IMS_20V_LAHM_60h_R2_23,173.009162,-1,173.009162,-1,precursor,2.08,14.94,14.77,124.63,936,1402,153,0,-23.5,0.12,-0.017301648,2
03_cis-aconitic acid,Standards,IMS_20V_LAHM_60h_R3_24,173.009162,-1,173.009162,-1,precursor,2.13,14.94,14.77,124.63,3392,12144,241,0,-12,0.28,-0.017301648,2
03_cis-aconitic acid,Standards,IMS_20V_LALM_36h_R1_01,173.009162,-1,173.009162,-1,precursor,2.02,14.94,14.77,124.63,551,5136,56,0,7.7,0.15,-0.017301648,2
03_cis-aconitic acid,Standards,IMS_20V_LALM_36h_R2_02,173.009162,-1,173.009162,-1,precursor,1.96,14.94,14.77,124.63,1901,10729,179,0,0.4,0.1,-0.017301648,2
03_cis-aconitic acid,Standards,IMS_20V_LALM_36h_R3_03,173.009162,-1,173.009162,-1,precursor,1.95,14.94,14.77,124.63,722,10345,104,0,-23.1,0.09,-0.017301648,2
03_cis-aconitic acid,Standards,IMS_20V_LALM_60h_R1_13,173.009162,-1,173.009162,-1,precursor,1.74,14.94,14.77,124.63,215,7938,20,0,-24,0.05,-0.017301648,2
03_cis-aconitic acid,Standards,IMS_20V_LALM_60h_R2_14,173.009162,-1,173.009162,-1,precursor,2.09,14.94,14.77,124.63,954,4587,128,0,-18.6,0.12,-0.017301648,2
03_cis-aconitic acid,Standards,IMS_20V_LALM_60h_R3_15,173.009162,-1,173.009162,-1,precursor,1.82,14.94,14.77,124.63,127,2377,71,0,-13.2,0.03,-0.017301648,2
03_cis-aconitic acid,Standards,IMS_40V_HAHM_36h_R1_07,173.009162,-1,173.009162,-1,precursor,1.99,14.94,14.77,124.63,1744,2021,290,917,6.9,0.1,-0.017301648,2
03_cis-aconitic acid,Standards,IMS_40V_HAHM_36h_R2_08,173.009162,-1,173.009162,-1,precursor,2,14.94,14.77,124.63,10105,10105,621,0,-12.1,0.38,-0.017301648,2
03_cis-aconitic acid,Standards,IMS_40V_HAHM_36h_R3_09,173.009162,-1,173.009162,-1,precursor,1.99,14.94,14.77,124.63,8842,8842,707,0,-8.4,0.2,-0.017301648,2
03_cis-aconitic acid,Standards,IMS_40V_HAHM_60h_R1_19,173.009162,-1,173.009162,-1,precursor,#N/A,#N/A,#N/A,124.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.017301648,2
03_cis-aconitic acid,Standards,IMS_40V_HAHM_60h_R2_20,173.009162,-1,173.009162,-1,precursor,2.2,14.94,14.77,124.63,2798,2808,241,0,-13.7,0.22,-0.017301648,2
03_cis-aconitic acid,Standards,IMS_40V_HAHM_60h_R3_21,173.009162,-1,173.009162,-1,precursor,2.13,14.94,14.77,124.63,4710,4710,404,0,-4.1,0.21,-0.017301648,2
03_cis-aconitic acid,Standards,IMS_40V_HALM_36h_R1_04,173.009162,-1,173.009162,-1,precursor,2,14.94,14.77,124.63,2995,2995,248,0,4.3,0.21,-0.017301648,2
03_cis-aconitic acid,Standards,IMS_40V_HALM_36h_R2_05,173.009162,-1,173.009162,-1,precursor,2,14.94,14.77,124.63,1318,1318,126,0,-12.1,0.18,-0.017301648,2
03_cis-aconitic acid,Standards,IMS_40V_HALM_36h_R3_06,173.009162,-1,173.009162,-1,precursor,1.95,14.94,14.77,124.63,5565,5565,455,0,7.9,0.17,-0.017301648,2
03_cis-aconitic acid,Standards,IMS_40V_HALM_60h_R1_16,173.009162,-1,173.009162,-1,precursor,2.43,14.94,14.77,124.63,504,504,70,0,-28.5,0.12,-0.017301648,2
03_cis-aconitic acid,Standards,IMS_40V_HALM_60h_R2_17,173.009162,-1,173.009162,-1,precursor,#N/A,#N/A,#N/A,124.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.017301648,2
03_cis-aconitic acid,Standards,IMS_40V_HALM_60h_R3_18,173.009162,-1,173.009162,-1,precursor,1.73,14.94,14.77,124.63,2418,2418,376,0,-11.4,0.1,-0.017301648,2
03_cis-aconitic acid,Standards,IMS_40V_LAHM_36h_R1_10,173.009162,-1,173.009162,-1,precursor,2.2,14.94,14.77,124.63,7340,7340,483,928,-6.9,0.19,-0.017301648,2
